"id","geom","name","population","region"
1509,"0101000020E61000007B832F4CA60AD23F917EFB3A70FE4740","Changé","6549","Pays de la Loire"
1510,"0101000020E61000004CA60A4625750640A3923A014D444940","La Bassée","6545","Hauts-de-France"
1511,"0101000020E6100000772D211FF4EC1840CE88D2DEE0534840","Laneuveville-devant-Nancy","6538","Grand Est"
1512,"0101000020E6100000EA04341136BC024036CD3B4ED1414840","Itteville","6537","Île-de-France"
1513,"0101000020E6100000B1BFEC9E3C2CFB3F99BB96900FEA4740","Meung-sur-Loire","6527","Centre-Val de Loire"
1514,"0101000020E6100000C442AD69DE71E8BF22FDF675E0AC4740","Chalonnes-sur-Loire","6527","Pays de la Loire"
1515,"0101000020E610000087A757CA32440F401F85EB51B8BE4740","Avallon","6513","Bourgogne-Franche-Comté"
1516,"0101000020E6100000E4839ECDAACF14406688635DDC164740","Péronnas","6509","Auvergne-Rhône-Alpes"
1517,"0101000020E6100000D7A3703D0AD7D73FC3F5285C8FFA4540","Condom","6508","Occitanie"
1518,"0101000020E61000005E4BC8073D1B024069006F8104C54540","Labruguière","6502","Occitanie"
1519,"0101000020E61000005DDC4603780BFD3F27C286A7577A4840","Épône","6500","Île-de-France"
1520,"0101000020E61000004CA60A46253510403FC6DCB5849C4840","Cormontreuil","6488","Grand Est"
1521,"0101000020E610000022FDF675E09CFF3F4B598638D6754840","Orgeval","6479","Île-de-France"
1522,"0101000020E6100000E4839ECDAA0F1B40F38E537424CF4540","Montauroux","6479","Provence-Alpes-Côte d’Azur"
1523,"0101000020E61000004182E2C798BBF53F32772D211FE44540","Castelnau-d’Estrétefonds","6468","Occitanie"
1524,"0101000020E61000008D28ED0DBE30F1BF789CA223B92C4640","Parentis-en-Born","6466","Nouvelle-Aquitaine"
1525,"0101000020E6100000956588635DDCE23FD044D8F0F4324640","Sainte-Livrade-sur-Lot","6458","Nouvelle-Aquitaine"
1526,"0101000020E6100000C139234A7B030240E5F21FD26F7F4740","Saint-Florent-sur-Cher","6457","Centre-Val de Loire"
1527,"0101000020E6100000A2B437F8C26402405AF5B9DA8A854840","Bouffémont","6453","Île-de-France"
1528,"0101000020E61000001C7C613255B00D40D5E76A2BF6BF4540","Gigean","6450","Occitanie"
1529,"0101000020E6100000711B0DE02D101640F9A067B3EAA34540","La Penne-sur-Huveaune","6446","Provence-Alpes-Côte d’Azur"
1530,"0101000020E6100000BDE3141DC9E503403EE8D9ACFAA44840","Villers-Saint-Paul","6440","Hauts-de-France"
1531,"0101000020E6100000AB3E575BB13F1340DA1B7C6132DD4640","La Mulatière","6431","Auvergne-Rhône-Alpes"
1532,"0101000020E61000005DDC4603780BF23F499D8026C2B64840","Bonsecours","6429","Normandie"
1533,"0101000020E61000001DC9E53FA45F0840FE43FAEDEB304940","Cuincy","6421","Hauts-de-France"
1534,"0101000020E61000009BE61DA7E8C805407CF2B0506B524940","Estaires","6420","Hauts-de-France"
1535,"0101000020E61000000F9C33A2B4771240D044D8F0F4EA4640","L’Arbresle","6418","Auvergne-Rhône-Alpes"
1536,"0101000020E6100000AB3E575BB1FF1940166A4DF38E0B4740","Marignier","6412","Auvergne-Rhône-Alpes"
1537,"0101000020E6100000DA1B7C613255F23F832F4CA60A7E4540","Saint-Girons","6408","Occitanie"
1538,"0101000020E61000005B423EE8D9ACF33F6DC5FEB27BFA4540","Montech","6406","Occitanie"
1539,"0101000020E61000005F984C158C4A1D4031992A1895DC4740","Brunstatt","6405","Grand Est"
1540,"0101000020E6100000AE47E17A14AE0F4052B81E85EB214940","Louvroil","6405","Hauts-de-France"
1541,"0101000020E61000006E3480B74082054073D712F2416F4840","Saint-Thibault-des-Vignes","6400","Île-de-France"
1542,"0101000020E610000012A5BDC117E61440711B0DE02D504740","Louhans","6399","Bourgogne-Franche-Comté"
1543,"0101000020E6100000764F1E166A4D07406688635DDC364940","Fouquières-lès-Lens","6399","Hauts-de-France"
1544,"0101000020E6100000C4B12E6EA38108402041F163CCDD4640","Ceyrat","6390","Auvergne-Rhône-Alpes"
1545,"0101000020E61000009A9999999999E73FCDCCCCCCCCA44740","Veigné","6372","Centre-Val de Loire"
1546,"0101000020E61000008E75711B0DE0F1BF64CC5D4BC8174740","Puilboreau","6369","Nouvelle-Aquitaine"
1547,"0101000020E6100000E78C28ED0DBE0840A3923A014D844640","Saint-Flour","6365","Auvergne-Rhône-Alpes"
1548,"0101000020E61000006688635DDC06134003780B2428FE4640","Jassans-Riottier","6356","Auvergne-Rhône-Alpes"
1549,"0101000020E6100000C3F5285C8FC2F93F98DD938785624940","Wimereux","6356","Hauts-de-France"
1550,"0101000020E6100000849ECDAACF550D40ED0DBE3099324940","Quiévrechain","6355","Hauts-de-France"
1551,"0101000020E6100000ABCFD556EC2FF2BF52B81E85EB614640","Arès","6349","Nouvelle-Aquitaine"
1552,"0101000020E6100000DC4603780B24E4BFE5F21FD26FAF4540","Mourenx","6341","Nouvelle-Aquitaine"
1553,"0101000020E6100000D49AE61DA7680C4096218E7571D34540","Gignac","6340","Occitanie"
1554,"0101000020E610000000000000008006404182E2C798734840","Esbly","6339","Île-de-France"
1555,"0101000020E61000007C613255302AFDBF2CD49AE61D7F4740","Machecoul","6334","Pays de la Loire"
1556,"0101000020E6100000AE47E17A146E1B40174850FC189B4840","Petite-Rosselle","6322","Grand Est"
1557,"0101000020E61000004CA60A4625B5104030BB270F0BD54540","Marsillargues","6322","Occitanie"
1558,"0101000020E61000005305A3923A01F13F705F07CE19514740","Le Blanc","6319","Centre-Val de Loire"
1559,"0101000020E6100000B537F8C2646A184097FF907EFB9A4840","Marange-Silvange","6319","Grand Est"
1560,"0101000020E6100000E17A14AE47A112403D0AD7A3700D4640","Laudun-l’Ardoise","6316","Occitanie"
1561,"0101000020E6100000BC0512143FC61240A3923A014DDC4640","Brindas","6315","Auvergne-Rhône-Alpes"
1562,"0101000020E6100000E63FA4DFBE0E0440CEAACFD556F44840","Corbie","6307","Hauts-de-France"
1563,"0101000020E61000004CA60A4625B51140917EFB3A70E64540","Bouillargues","6305","Occitanie"
1564,"0101000020E61000003255302AA9D31340787AA52C437C4640","Saint-Marcel-lès-Valence","6302","Auvergne-Rhône-Alpes"
1565,"0101000020E610000093A98251495D1B40C05B2041F1334840","Raon-l’Étape","6297","Grand Est"
1566,"0101000020E61000002AA913D04458094052B81E85EB314940","Lallaing","6297","Hauts-de-France"
1567,"0101000020E6100000E17A14AE47A112C0B003E78C28454840","Ploudalmézeau","6292","Bretagne"
1568,"0101000020E6100000D49AE61DA768064050FC1873D7324840","Champagne-sur-Seine","6292","Île-de-France"
1569,"0101000020E61000007B14AE47E1FA004074B515FBCB764840","Le Mesnil-le-Roi","6292","Île-de-France"
1570,"0101000020E610000060764F1E162A1A4009F9A067B30A4740","Thyez","6289","Auvergne-Rhône-Alpes"
1571,"0101000020E61000006FF085C954C10F4087A757CA32D44540","Vendargues","6287","Occitanie"
1572,"0101000020E6100000C8073D9B551F1D40B7627FD93DE14740","Lutterbach","6279","Grand Est"
1573,"0101000020E6100000AE47E17A14AED73F9D11A5BDC1574740","Jaunay-Clan","6278","Nouvelle-Aquitaine"
1574,"0101000020E610000013F241CF6655024035EF384547524840","Longpont-sur-Orge","6277","Île-de-France"
1575,"0101000020E6100000666666666666F63F36CD3B4ED1B94540","Labarthe-sur-Lèze","6275","Occitanie"
1576,"0101000020E61000000612143FC61C1B401CEBE2361A904840","Hombourg-Haut","6272","Grand Est"
1577,"0101000020E610000055C1A8A44EC00D40BADA8AFD65C74540","Cournonterral","6270","Occitanie"
1578,"0101000020E6100000567DAEB6627F13406F8104C58FE94640","Sathonay-Camp","6267","Auvergne-Rhône-Alpes"
1579,"0101000020E610000082E2C798BB961740ABCFD556ECC74640","Cognin","6264","Auvergne-Rhône-Alpes"
1580,"0101000020E610000058CA32C4B12E0540705F07CE19394940","Hersin-Coupigny","6263","Hauts-de-France"
1581,"0101000020E61000005917B7D100DEFDBFD95F764F1E064840","Bréal-sous-Montfort","6262","Bretagne"
1582,"0101000020E6100000840D4FAF94E51840295C8FC2F5184740","Ambilly","6261","Auvergne-Rhône-Alpes"
1583,"0101000020E61000001AC05B2041F1FABFB81E85EB51984740","La Montagne","6261","Pays de la Loire"
1584,"0101000020E610000032E6AE25E483EE3F8D28ED0DBEC84840","Pavilly","6260","Normandie"
1585,"0101000020E6100000363CBD5296611640ED0DBE3099B24540","La Bouilladisse","6254","Provence-Alpes-Côte d’Azur"
1586,"0101000020E6100000EE5A423EE8D90F4090A0F831E6D64540","Castries","6250","Occitanie"
1587,"0101000020E61000000DE02D90A0F817406ADE718A8E9C4840","Homécourt","6248","Grand Est"
1588,"0101000020E6100000BB270F0BB52608C055302AA913F04740","Baud","6247","Bretagne"
1589,"0101000020E610000065AA605452A703405D6DC5FEB2734640","Arpajon-sur-Cère","6245","Auvergne-Rhône-Alpes"
1590,"0101000020E6100000363CBD5296210240462575029A584840","Saulx-les-Chartreux","6240","Île-de-France"
1591,"0101000020E6100000D0D556EC2FFB1940B81E85EB51484640","Embrun","6236","Provence-Alpes-Côte d’Azur"
1592,"0101000020E6100000FB3A70CE88D2F43F713D0AD7A3904640","Terrasson-Lavilledieu","6234","Nouvelle-Aquitaine"
1593,"0101000020E6100000083D9B559FABF53F925CFE43FAB54540","Eaunes","6234","Occitanie"
1594,"0101000020E61000007DAEB6627FD9EF3FFF21FDF675904740","Loches","6232","Centre-Val de Loire"
1595,"0101000020E61000000AD7A3703D0A0B4052B81E85EBE94640","Lezoux","6224","Auvergne-Rhône-Alpes"
1596,"0101000020E6100000014D840D4FAFFABF0C93A98251B14540","Ciboure","6220","Nouvelle-Aquitaine"
1597,"0101000020E61000005B423EE8D92C0740AC8BDB6800774840","Nanteuil-lès-Meaux","6218","Île-de-France"
1598,"0101000020E6100000F6285C8FC2F5E0BFC66D3480B7604640","Cadaujac","6217","Nouvelle-Aquitaine"
1599,"0101000020E6100000728A8EE4F21FF83F287E8CB96BD94740","Mer","6205","Centre-Val de Loire"
1600,"0101000020E61000005B423EE8D9AC064096218E7571534540","Canohès","6199","Occitanie"
1601,"0101000020E61000006666666666660940CF66D5E76A434940","Templeuve","6196","Hauts-de-France"
1602,"0101000020E6100000B6847CD0B359F9BF8FE4F21FD28F4740","Pont-Saint-Martin","6196","Pays de la Loire"
1603,"0101000020E6100000C139234A7B830840AE47E17A14F64640","Châtel-Guyon","6195","Auvergne-Rhône-Alpes"
1604,"0101000020E610000045D8F0F44A19134026E4839ECDB24640","Saint-Maurice-l’Exil","6192","Auvergne-Rhône-Alpes"
1605,"0101000020E6100000C9E53FA4DF7E19406DC5FEB27B2A4740","Sciez","6190","Auvergne-Rhône-Alpes"
1606,"0101000020E6100000A52C431CEBE20B40EFC9C342AD294940","Trith-Saint-Léger","6189","Hauts-de-France"
1607,"0101000020E6100000516B9A779CA2F63F1B0DE02D90D84540","Saint-Alban","6183","Occitanie"
1608,"0101000020E610000039D6C56D3480E53FB9FC87F4DB174640","Bon-Encontre","6182","Nouvelle-Aquitaine"
1609,"0101000020E6100000014D840D4FAFF9BF1F85EB51B8AE4740","Grandchamps-des-Fontaines","6182","Pays de la Loire"
1610,"0101000020E6100000F31FD26F5F8704405F29CB10C74A4840","Nandy","6179","Île-de-France"
1611,"0101000020E61000008FC2F5285C8F0440D044D8F0F4D24840","Montdidier","6174","Hauts-de-France"
1612,"0101000020E61000000B24287E8CB904C0AF25E4839EDD4740","Elven","6173","Bretagne"
1613,"0101000020E6100000E8D9ACFA5C6DFABFCDCCCCCCCCB44740","Héric","6168","Pays de la Loire"
1614,"0101000020E6100000B30C71AC8BDB11C099BB96900F3A4840","Gouesnou","6166","Bretagne"
1615,"0101000020E610000097FF907EFB3AF63F166A4DF38EEB4540","Fronton","6166","Occitanie"
1616,"0101000020E6100000AC8BDB6800EF05403EE8D9ACFA244740","Commentry","6159","Auvergne-Rhône-Alpes"
1617,"0101000020E6100000B84082E2C7581140705F07CE19B94640","Saint-Genest-Lerpt","6159","Auvergne-Rhône-Alpes"
1618,"0101000020E61000004ED1915CFE431340D93D7958A8654740","Châtenoy-le-Royal","6153","Bourgogne-Franche-Comté"
1619,"0101000020E61000006D567DAEB62211C04182E2C798F34740","Plonéour-Lanvern","6147","Bretagne"
1620,"0101000020E6100000BE30992A18D517400AD7A3703DCA4640","Saint-Alban-Leysse","6146","Auvergne-Rhône-Alpes"
1621,"0101000020E61000005396218E753118405917B7D100AE4840","Algrange","6145","Grand Est"
1622,"0101000020E6100000492EFF21FDF600C05D6DC5FEB2F34740","Guer","6141","Bretagne"
1623,"0101000020E61000001973D712F2C1014073D712F2417F4940","Loon-Plage","6139","Hauts-de-France"
1624,"0101000020E610000010E9B7AF03A71240B84082E2C7E84640","Lentilly","6137","Auvergne-Rhône-Alpes"
1625,"0101000020E6100000840D4FAF94A518402BF697DD934F4840","Ludres","6134","Grand Est"
1626,"0101000020E61000001F85EB51B85E13407E8CB96B09894640","Tain-l’Hermitage","6131","Auvergne-Rhône-Alpes"
1627,"0101000020E610000033333333333313405F07CE1951CA4640","Chasse-sur-Rhône","6128","Auvergne-Rhône-Alpes"
1628,"0101000020E6100000AD69DE718ACE104073D712F241AF4640","Aurec-sur-Loire","6127","Auvergne-Rhône-Alpes"
1629,"0101000020E61000006EA301BC0512D43F9C33A2B437504740","Migné","6127","Nouvelle-Aquitaine"
1630,"0101000020E61000006C787AA52C83144073D712F241074640","Mazan","6127","Provence-Alpes-Côte d’Azur"
1631,"0101000020E6100000F775E09C11A5F03F7A36AB3E57C34840","Malaunay","6126","Normandie"
1632,"0101000020E610000019E25817B7D1D0BFA7E8482EFFD94540","Aire-sur-l’Adour","6119","Nouvelle-Aquitaine"
1633,"0101000020E6100000CA54C1A8A44EF53FF2B0506B9AE74640","Feytiat","6117","Nouvelle-Aquitaine"
1634,"0101000020E6100000E63FA4DFBE8E134088635DDC46634740","Saint-Marcel","6113","Bourgogne-Franche-Comté"
1635,"0101000020E6100000454772F90FE9FA3F7958A835CD7B4840","Magnanville","6104","Île-de-France"
1636,"0101000020E61000006B2BF697DD931D40B5A679C7290A4840","Horbourg","6101","Grand Est"
1637,"0101000020E61000006B2BF697DD93FD3FBADA8AFD65774540","Lavelanet","6099","Occitanie"
1638,"0101000020E6100000E4839ECDAA8F1140C3D32B65195A4740","Blanzy","6097","Bourgogne-Franche-Comté"
1639,"0101000020E610000055302AA913D0FBBFE09C11A5BDA94740","Vigneux-de-Bretagne","6097","Pays de la Loire"
1640,"0101000020E61000005F984C158CCA01405F07CE19514A4840","Égly","6094","Île-de-France"
1641,"0101000020E6100000BDE3141DC96506407E8CB96B09894840","Saint-Pathus","6094","Île-de-France"
1642,"0101000020E61000006C787AA52C831140B1E1E995B2BC4640","Saint-Priest-en-Jarez","6092","Auvergne-Rhône-Alpes"
1643,"0101000020E6100000E78C28ED0D3E03406744696FF0254840","Malesherbes","6089","Centre-Val de Loire"
1644,"0101000020E61000002AA913D044D808402041F163CC354940","Roost-Warendin","6089","Hauts-de-France"
1645,"0101000020E61000001895D40968E21340DFE00B93A90A4640","Sarrians","6088","Provence-Alpes-Côte d’Azur"
1646,"0101000020E6100000C442AD69DE71E6BF7DAEB6627F094840","Bonchamp-lès-Laval","6087","Pays de la Loire"
1647,"0101000020E61000000F9C33A2B4B714405AF5B9DA8ADD4540","Mallemort","6084","Provence-Alpes-Côte d’Azur"
1648,"0101000020E61000001AC05B2041711440FE43FAEDEBD04640","Saint-Quentin-Fallavier","6083","Auvergne-Rhône-Alpes"
1649,"0101000020E61000002D431CEBE2361940D7A3703D0A274740","Douvaine","6077","Auvergne-Rhône-Alpes"
1650,"0101000020E6100000645DDC4603780540FE43FAEDEB384940","Sains-en-Gohelle","6077","Hauts-de-France"
1651,"0101000020E6100000C05B2041F163F8BF4A7B832F4C0E4840","Noyal-sur-Vilaine","6070","Bretagne"
1652,"0101000020E610000026E4839ECDAAF9BF029A081B9ECE4840","La Glacerie","6070","Normandie"
1653,"0101000020E6100000696FF085C9941840789CA223B99C4540","Pierrefeu-du-Var","6065","Provence-Alpes-Côte d’Azur"
1654,"0101000020E61000008E75711B0D600340AC8BDB68004F4540","Prades","6063","Occitanie"
1655,"0101000020E6100000F31FD26F5F070C40091B9E5E29D34540","Saint-André-de-Sangonis","6063","Occitanie"
1656,"0101000020E6100000D656EC2FBB27E93FBF7D1D3867A44740","Esvres","6057","Centre-Val de Loire"
1657,"0101000020E6100000BE30992A1895FB3F933A014D84BD4840","Gournay-en-Bray","6051","Normandie"
1658,"0101000020E61000001C7C613255B0124048BF7D1D38CF4640","Mornant","6050","Auvergne-Rhône-Alpes"
1659,"0101000020E61000007DD0B359F5B909408E06F01648304940","Pecquencourt","6050","Hauts-de-France"
1660,"0101000020E6100000705F07CE19D11D4014D044D8F0444840","Mutzig","6042","Grand Est"
1661,"0101000020E610000004E78C28ED8D1240713D0AD7A3F84840","Revin","6038","Grand Est"
1662,"0101000020E6100000CF66D5E76A2BF53F029A081B9EEE4640","Le Palais-sur-Vienne","6038","Nouvelle-Aquitaine"
1663,"0101000020E610000035EF384547720340B84082E2C7C04840","Saint-Just-en-Chaussée","6033","Hauts-de-France"
1664,"0101000020E6100000D8F0F44A5986EEBFBBB88D06F07E4740","Mortagne-sur-Sèvre","6000","Pays de la Loire"
1665,"0101000020E6100000DE718A8EE47206C05396218E75D94740","Plescop","5999","Bretagne"
1666,"0101000020E610000062A1D634EFB8024040A4DFBE0E144940","Doullens","5998","Hauts-de-France"
1667,"0101000020E61000003255302AA9D31640C58F31772DB14540","Saint-Zacharie","5993","Provence-Alpes-Côte d’Azur"
1668,"0101000020E61000008FE4F21FD22F14406744696FF0E54640","Jonage","5989","Auvergne-Rhône-Alpes"
1669,"0101000020E6100000F0164850FC18FCBF1EA7E8482E0F4840","Vezin-le-Coquet","5987","Bretagne"
1670,"0101000020E610000085EB51B81E050C401EA7E8482E3F4840","Nogent-sur-Seine","5987","Grand Est"
1671,"0101000020E6100000B003E78C28EDBD3FF38E537424C74840","Octeville-sur-Mer","5987","Normandie"
1672,"0101000020E610000048E17A14AE470440711B0DE02D284640","La Primaube","5987","Occitanie"
1673,"0101000020E61000005C8FC2F5285C0D40AD69DE718ABE4540","Poussan","5983","Occitanie"
1674,"0101000020E6100000EA043411363CE53F789CA223B9EC4540","Fleurance","5982","Occitanie"
1675,"0101000020E610000097900F7A36EB17402063EE5A421E4740","Thoiry","5981","Auvergne-Rhône-Alpes"
1676,"0101000020E61000000DE02D90A0781940C4B12E6EA3914540","Le Lavandou","5981","Provence-Alpes-Côte d’Azur"
1677,"0101000020E61000004BEA043411B61740E09C11A5BD894540","Saint-Mandrier-sur-Mer","5979","Provence-Alpes-Côte d’Azur"
1678,"0101000020E6100000029A081B9E5ED13F36AB3E575B494740","Vouneuil-sous-Biard","5978","Nouvelle-Aquitaine"
1679,"0101000020E6100000567DAEB6623F18402B1895D409604840","Liverdun","5976","Grand Est"
1680,"0101000020E61000005E4BC8073D1B06409B559FABAD704840","Chessy","5969","Île-de-France"
1681,"0101000020E610000014AE47E17A14F83F74B515FBCBEE4540","Villemur-sur-Tarn","5962","Occitanie"
1682,"0101000020E61000004694F6065F98FBBF0D71AC8BDB984740","Saint-Jean-de-Boiseau","5961","Pays de la Loire"
1683,"0101000020E61000001C7C613255F010402CD49AE61D9F4640","Sainte-Sigolène","5959","Auvergne-Rhône-Alpes"
1684,"0101000020E6100000CDCCCCCCCC4C14403B70CE88D21E4640","Vaison-la-Romaine","5953","Provence-Alpes-Côte d’Azur"
1685,"0101000020E61000003480B740826200C07DAEB6627F194840","Montauban-de-Bretagne","5946","Bretagne"
1686,"0101000020E610000082734694F606FCBFA3923A014D344840","Combourg","5945","Bretagne"
1687,"0101000020E6100000333333333333D3BFF7065F984C9D4840","Blainville-sur-Orne","5942","Normandie"
1688,"0101000020E61000003480B74082E2FD3F8D28ED0DBEF04740","Saint-Pryvé-Saint-Mesmin","5939","Centre-Val de Loire"
1689,"0101000020E6100000A2B437F8C2E407408FE4F21FD2374940","Dourges","5935","Hauts-de-France"
1690,"0101000020E6100000E63FA4DFBE0EF33F74B515FBCBC64540","Fontenilles","5914","Occitanie"
1691,"0101000020E6100000E86A2BF697DDEB3FAD69DE718A364740","Montmorillon","5911","Nouvelle-Aquitaine"
1692,"0101000020E6100000B1E1E995B20CFF3FC58F31772D494840","Saint-Arnoult-en-Yvelines","5910","Île-de-France"
1693,"0101000020E6100000C58F31772D21DF3FE09C11A5BD614740","Naintré","5908","Nouvelle-Aquitaine"
1694,"0101000020E6100000C442AD69DE710F404F401361C3C34540","Palavas-les-Flots","5903","Occitanie"
1695,"0101000020E6100000984C158C4AEAF53FAC8BDB6800DF4540","Saint-Jory","5902","Occitanie"
1696,"0101000020E61000003EE8D9ACFA5C164048E17A14AE9F4540","Roquefort-la-Bédoule","5896","Provence-Alpes-Côte d’Azur"
1697,"0101000020E61000004BC8073D9BD5224012143FC6DC454540","Lucciana","5893","Corsica"
1698,"0101000020E6100000226C787AA5AC174013F241CF66F54540","Oraison","5891","Provence-Alpes-Côte d’Azur"
1699,"0101000020E6100000BE30992A1895F63FB1E1E995B2DC4540","Bruguières","5890","Occitanie"
1700,"0101000020E61000009BE61DA7E8480840E9B7AF03E7644540","Le Barcarès","5885","Occitanie"
1701,"0101000020E61000006B2BF697DD9305405BB1BFEC9E3C4840","Bois-le-Roi","5882","Île-de-France"
1702,"0101000020E610000018265305A392FD3FCEAACFD556744840","Maule","5878","Île-de-France"
1703,"0101000020E61000009A081B9E5E29D7BF2041F163CC754640","Izon","5878","Nouvelle-Aquitaine"
1704,"0101000020E610000016FBCBEEC9C3F43FCEAACFD556DC4540","Merville","5878","Occitanie"
1705,"0101000020E6100000A857CA32C4F11940D50968226CC04540","Trans-en-Provence","5878","Provence-Alpes-Côte d’Azur"
1706,"0101000020E6100000D7A3703D0AD71240B84082E2C7384640","Donzère","5877","Auvergne-Rhône-Alpes"
1707,"0101000020E61000001AC05B2041B1144055302AA913E04640","Pont-de-Chéruy","5876","Auvergne-Rhône-Alpes"
1708,"0101000020E610000035EF384547F20440A3923A014D444940","Annezin","5871","Hauts-de-France"
1709,"0101000020E61000000D71AC8BDB68F1BF36AB3E575B094740","Châtelaillon-Plage","5871","Nouvelle-Aquitaine"
1710,"0101000020E61000002575029A089B134063EE5A423EF04540","Noves","5866","Provence-Alpes-Côte d’Azur"
1711,"0101000020E6100000F241CF66D5A7184009F9A067B3EA4640","Saint-Jorioz","5864","Auvergne-Rhône-Alpes"
1712,"0101000020E61000000DE02D90A0780840F6285C8FC29D4540","Coursan","5864","Occitanie"
1713,"0101000020E61000004F1E166A4DF3E4BFEFC9C342AD614640","Canéjan","5860","Nouvelle-Aquitaine"
1714,"0101000020E6100000AA8251499D00014097FF907EFB624840","Buc","5858","Île-de-France"
1715,"0101000020E6100000EC51B81E85EB024064CC5D4BC8BF4540","Aussillon","5856","Occitanie"
1716,"0101000020E61000007E8CB96B09F9F3BF3B70CE88D2A64840","Carentan","5853","Normandie"
1717,"0101000020E6100000302AA913D0C414406F8104C58F194740","Saint-Denis-lès-Bourg","5845","Auvergne-Rhône-Alpes"
1718,"0101000020E610000017B7D100DEC212401DC9E53FA4DF4640","Grézieu-la-Varenne","5838","Auvergne-Rhône-Alpes"
1719,"0101000020E6100000711B0DE02D501F40B1BFEC9E3C544840","La Wantzenau","5838","Grand Est"
1720,"0101000020E6100000302AA913D0C4104014AE47E17AE44540","Calvisson","5833","Occitanie"
1721,"0101000020E6100000B30C71AC8BDBF6BF5396218E75994740","Haute-Goulaine","5833","Pays de la Loire"
1722,"0101000020E6100000AA8251499D80FB3F0BB5A679C7614740","Le Poinçonnet","5831","Centre-Val de Loire"
1723,"0101000020E610000088F4DBD781F30740F6285C8FC2354940","Noyelles-Godault","5828","Hauts-de-France"
1724,"0101000020E6100000D95F764F1E960940CDCCCCCCCC0C4740","Gannat","5824","Auvergne-Rhône-Alpes"
1725,"0101000020E610000005C58F31772DF23F6744696FF0E54640","Aixe-sur-Vienne","5820","Nouvelle-Aquitaine"
1726,"0101000020E6100000CAC342AD695E034022FDF675E05C4840","Ablon-sur-Seine","5818","Île-de-France"
1727,"0101000020E6100000431CEBE236DA1E403D0AD7A370554840","Vendenheim","5817","Grand Est"
1728,"0101000020E61000000000000000800840A52C431CEB324940","Flers-en-Escrebieux","5816","Hauts-de-France"
1729,"0101000020E6100000575BB1BFEC9ED83FB9FC87F4DB8F4540","Lannemezan","5812","Occitanie"
1730,"0101000020E6100000956588635DDCD6BFA4703D0AD74B4840","La Ferté-Macé","5810","Normandie"
1731,"0101000020E6100000A60A46257502EEBF3A92CB7F48A74640","Lesparre-Médoc","5804","Nouvelle-Aquitaine"
1732,"0101000020E6100000AD69DE718A0E14400AD7A3703DBA4540","Saint-Mitre-les-Remparts","5800","Provence-Alpes-Côte d’Azur"
1733,"0101000020E6100000E86A2BF697DD1640A7E8482EFF994640","Saint-Martin-le-Vinoux","5799","Auvergne-Rhône-Alpes"
1734,"0101000020E6100000295C8FC2F5A807C0BC96900F7AD64740","Pluneret","5796","Bretagne"
1735,"0101000020E61000002497FF907EFB1540F54A598638BE4540","Meyreuil","5796","Provence-Alpes-Côte d’Azur"
1736,"0101000020E6100000333333333333D3BFCA32C4B12E2E4740","La Crèche","5786","Nouvelle-Aquitaine"
1737,"0101000020E6100000772D211FF46C134054742497FFD04640","Saint-Symphorien-d’Ozon","5780","Auvergne-Rhône-Alpes"
1738,"0101000020E6100000A1D634EF384509409FCDAACFD5CE4540","Bédarieux","5771","Occitanie"
1739,"0101000020E610000011C7BAB88DC61A4064CC5D4BC8CF4540","Fayence","5765","Provence-Alpes-Côte d’Azur"
1740,"0101000020E61000007B14AE47E1FA1240B81E85EB51E84840","Nouzonville","5760","Grand Est"
1741,"0101000020E6100000280F0BB5A6F90340083D9B559F4B4840","Saintry-sur-Seine","5758","Île-de-France"
1742,"0101000020E6100000CAC342AD695E1E40E5F21FD26F2F4840","Benfeld","5756","Grand Est"
1743,"0101000020E6100000B30C71AC8B9B14406DC5FEB27BAA4540","Carry-le-Rouet","5756","Provence-Alpes-Côte d’Azur"
1744,"0101000020E610000041F163CC5D4B1B40C139234A7BC34740","Grand-Charmont","5754","Bourgogne-Franche-Comté"
1745,"0101000020E6100000DDB5847CD0B3FF3FC139234A7B834840","Menucourt","5753","Île-de-France"
1746,"0101000020E6100000FD87F4DBD781F33F832F4CA60AA64540","Carbonne","5752","Occitanie"
1747,"0101000020E610000011363CBD5296FC3F4F401361C3934840","Magny-en-Vexin","5750","Île-de-France"
1748,"0101000020E6100000AB3E575BB1BF1540E9B7AF03E7D44540","Le Puy-Sainte-Réparade","5744","Provence-Alpes-Côte d’Azur"
1749,"0101000020E6100000DDB5847CD0B3F73F158C4AEA043C4840","Lèves","5743","Centre-Val de Loire"
1750,"0101000020E610000090A0F831E66E1B40D044D8F0F4BA4740","Seloncourt","5742","Bourgogne-Franche-Comté"
1751,"0101000020E6100000302AA913D0441140EC51B81E85CB4640","Saint-Galmier","5737","Auvergne-Rhône-Alpes"
1752,"0101000020E61000000DE02D90A0B81E4074B515FBCB3E4840","Fegersheim","5736","Grand Est"
1753,"0101000020E610000045D8F0F44A590B402B1895D409A84540","Vias","5735","Occitanie"
1754,"0101000020E610000058CA32C4B1AE0AC05BD3BCE314F54740","Plouay","5726","Bretagne"
1755,"0101000020E6100000287E8CB96B89134033333333330B4640","Courthézon","5723","Provence-Alpes-Côte d’Azur"
1756,"0101000020E6100000CE1951DA1B7C0AC097FF907EFBDA4740","Riantec","5722","Bretagne"
